0	34c764ebdfc90892e9ea23d05fb4b9fc30ee7fe2	493adffd4ae4dd2083e1787466caf5b27e5c9a52c635903d704291aa672dc11f
1	570073a93565e293781dbe54d6bd6e63cb5c84ca	4f7a784d7aa9c8250b598638bdd1bec1e523fb14e7c642d25280363b6026dd47
2	5674933b5a540059292fdea8b40461317f4f021e	6cd93431975ef27d15a6769db1bf809db3c06186ac170844f0b64b0b3e5fd5f2
3	50640845c78ce321ed89c5fe18fd235a50ed3233	b02694ca701142b9fe98751db2a7b7d3692cb97f817b9dd18da0729bb063436e
