time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
86.511655,3815164,0x0586A8,0x0094,0x94,2,cur_mid,0x00,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_low_write
86.511678,3815165,0x0586AD,0x0015,0x15,2,loop_high,0x0D,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.511678,3815165,0x0586B1,0x0095,0x95,2,cur_high,0x0D,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_pair_complete
86.511701,3815166,0x0586B6,0x0096,0x96,2,ctrl,0x02,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,control_active
86.528821,3815921,0x0586BD,0x0014,0x14,2,loop_mid,0x00,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.528821,3815921,0x0586C1,0x0094,0x94,2,cur_mid,0x00,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_low_write
86.528844,3815922,0x0586C6,0x0015,0x15,2,loop_high,0x0D,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.528844,3815922,0x0586CA,0x0095,0x95,2,cur_high,0x0D,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_pair_complete
86.528866,3815923,0x0586CF,0x0096,0x96,2,ctrl,0x02,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,control_active
86.545964,3816677,0x0586D6,0x0014,0x14,2,loop_mid,0x00,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.545964,3816677,0x0586DA,0x0094,0x94,2,cur_mid,0x00,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_low_write
86.545986,3816678,0x0586DF,0x0015,0x15,2,loop_high,0x0D,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.545986,3816678,0x0586E3,0x0095,0x95,2,cur_high,0x0D,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_pair_complete
86.546009,3816679,0x0586E8,0x0096,0x96,2,ctrl,0x02,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,control_active
86.563288,3817441,0x058706,0x0014,0x14,2,loop_mid,0x00,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.563311,3817442,0x05870B,0x0094,0x94,2,cur_mid,0x00,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_low_write
86.563311,3817442,0x05870F,0x0015,0x15,2,loop_high,0x0D,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.563311,3817442,0x058713,0x0095,0x95,2,cur_high,0x0D,2,2,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_pair_complete
86.563333,3817443,0x058718,0x0096,0x96,2,ctrl,0x02,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,control_active
86.580272,3818190,0x05871E,0x0014,0x14,2,loop_mid,0x00,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.580272,3818190,0x058722,0x0094,0x94,2,cur_mid,0x00,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_low_write
86.580295,3818191,0x058727,0x0015,0x15,2,loop_high,0x0D,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,
86.580295,3818191,0x05872B,0x0095,0x95,2,cur_high,0x0D,1,1,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,current_pair_complete
86.580317,3818192,0x058730,0x0096,0x96,2,ctrl,0x02,0,0,0x02,0x00,0x0D,0x0D0002,0x00,0x0D,0x0D00,0x24,0x80,0x00,0x00,0x02,0x00000,0x000D00,0,0x00D00,1,0,control_active
