time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
4.790340,211254,0x01882F,0x0094,0x94,2,cur_mid,0x00,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x00,0x00,0x00,0x02,0x00000,0x000000,0,0x00000,1,0,current_low_write
4.790340,211254,0x018833,0x0015,0x15,2,loop_high,0x00,1,1,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x00,0x00,0x00,0x02,0x00000,0x000000,0,0x00000,1,0,
4.790340,211254,0x018837,0x0095,0x95,2,cur_high,0x00,2,2,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x00,0x00,0x00,0x02,0x00000,0x000000,0,0x00000,1,0,current_pair_complete
4.979342,219589,0x01883E,0x0032,0x32,6,vol_l,0x09,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,
4.979342,219589,0x018842,0x0033,0x33,6,vol_r,0x09,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
4.979365,219590,0x018847,0x0034,0x34,6,loop_mid,0x00,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
4.979365,219590,0x01884B,0x00B4,0xB4,6,cur_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
4.979365,219590,0x01884F,0x0035,0x35,6,loop_high,0x71,2,2,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
4.979388,219591,0x018854,0x00B5,0xB5,6,cur_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
4.979410,219592,0x018859,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
4.979705,219605,0x01885E,0x002C,0x2C,5,loop_mid,0x00,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
4.979705,219605,0x018862,0x00AC,0xAC,5,cur_mid,0x00,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_low_write
